ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,TotalIntensity,AverageIntensity,METs,TotalSleepRecords,TotalMinutesAsleep,TotalTimeInBed,weekday
2016-04-26,8242,5.53999996185303,5.53999996185303,0.0,0.119999997317791,0.180000007152557,5.23999977111816,0.0,2,5,309,1124,1882,335.0,0.2326389166666667,22478.0,2.0,525.0,553.0,Tuesday
2016-04-27,3516,2.35999989509583,2.35999989509583,0.0,0.0,0.0,2.35999989509583,0.0,46,0,197,1197,1966,311.0,0.21597220833333333,20993.0,1.0,508.0,543.0,Wednesday
2016-04-28,7913,5.40999984741211,5.40999984741211,0.0,2.16000008583069,0.340000003576279,2.91000008583069,0.0,28,7,213,1192,1835,312.0,0.21666666666666667,20360.0,1.0,603.0,634.0,Thursday
2016-04-29,7365,4.94999980926514,4.94999980926514,0.0,1.36000001430511,1.4099999666214,2.1800000667572,0.0,20,23,206,1191,1780,303.0,0.21041658333333332,20934.0,1.0,74.0,78.0,Friday
2016-04-30,8452,5.67999982833862,5.67999982833862,0.0,0.330000013113022,1.08000004291534,4.26000022888184,0.0099999997764825,5,20,248,1167,1830,253.0,0.17569441666666666,19894.0,1.0,504.0,562.0,Saturday
2016-05-01,7399,4.96999979019165,4.96999979019165,0.0,0.490000009536743,1.03999996185303,3.44000005722046,0.0,7,18,196,1219,1739,348.0,0.24166666666666667,21484.0,1.0,431.0,476.0,Sunday
2016-05-02,7525,5.05999994277954,5.05999994277954,0.0,0.0,0.209999993443489,4.82999992370605,0.0199999995529652,0,7,334,1099,1878,378.0,0.2625000416666667,21796.0,1.0,380.0,398.0,Monday
2016-05-03,7412,4.98000001907349,4.98000001907349,0.0,0.0599999986588955,0.25,4.65999984741211,0.0099999997764825,1,6,363,1070,1906,420.0,0.291666625,23042.0,2.0,336.0,350.0,Tuesday
2016-05-04,8278,5.55999994277954,5.55999994277954,0.0,0.0,0.0,5.55999994277954,0.0,0,0,420,1020,2015,396.0,0.27499995833333335,22543.0,2.0,493.0,510.0,Wednesday
2016-05-05,8314,5.6100001335144,5.6100001335144,0.0,0.779999971389771,0.800000011920929,4.03000020980835,0.0,13,23,311,1093,1971,380.0,0.26388883333333335,21850.0,1.0,465.0,492.0,Thursday
2016-05-06,7063,4.75,4.75,0.0,0.0,0.119999997317791,4.6100001335144,0.0099999997764825,0,5,370,1065,1910,299.0,0.207638875,21690.0,1.0,474.0,502.0,Friday
2016-05-07,4940,3.38000011444092,3.38000011444092,0.0,2.27999997138977,0.550000011920929,0.550000011920929,0.0,75,11,52,1302,1897,464.0,0.32222229166666666,23966.0,1.0,508.0,550.0,Saturday
2016-05-08,8168,5.53999996185303,5.53999996185303,0.0,2.90000009536743,0.0,2.64000010490417,0.0,46,0,326,1068,2096,345.0,0.23958333333333334,21806.0,1.0,480.0,546.0,Sunday
2016-05-09,7726,5.19000005722046,5.19000005722046,0.0,0.0,0.0,5.19000005722046,0.0,0,0,345,1095,1906,373.0,0.25902770833333333,22440.0,1.0,492.0,539.0,Monday
2016-05-10,8275,5.55999994277954,5.55999994277954,0.0,0.0,0.0,5.55000019073486,0.0099999997764825,0,0,373,1067,1962,319.0,0.22152779166666667,20788.0,1.0,353.0,367.0,Tuesday
2016-05-11,6440,4.32999992370605,4.32999992370605,0.0,0.0,0.0,4.32000017166138,0.0099999997764825,0,0,319,1121,1826,259.0,0.26979156249999997,15857.0,1.0,542.0,557.0,Wednesday
2016-05-12,7566,5.1100001335144,5.1100001335144,0.0,0.0,0.0,5.1100001335144,0.0,0,0,268,720,1431,280.0,0.19444441666666668,19118.0,1.0,393.0,416.0,Thursday
2016-04-12,4747,3.24000000953674,3.24000000953674,0.0,0.0,0.0,3.23000001907349,0.0099999997764825,0,0,280,1160,1788,435.0,0.302083375,22380.0,1.0,600.0,636.0,Tuesday
2016-04-13,9715,6.63000011444092,6.63000011444092,0.0,0.990000009536743,0.340000003576279,5.26999998092651,0.0199999995529652,16,8,371,1045,2093,438.0,0.30416675,22082.0,1.0,507.0,575.0,Wednesday
2016-04-14,8844,6.03000020980835,6.03000020980835,0.0,0.340000003576279,1.02999997138977,4.65000009536743,0.0099999997764825,6,25,370,1039,2065,335.0,0.23263879166666668,20404.0,1.0,392.0,415.0,Thursday
2016-04-15,7451,5.07999992370605,5.07999992370605,0.0,0.0,0.0,5.05999994277954,0.0199999995529652,0,0,335,1105,1908,356.0,0.24722229166666665,20401.0,2.0,658.0,698.0,Friday
2016-04-16,6905,4.73000001907349,4.73000001907349,0.0,0.0,0.0,4.69999980926514,0.0299999993294477,0,0,356,1084,1908,359.0,0.24930554166666666,21003.0,2.0,498.0,507.0,Saturday
2016-04-17,8199,5.88000011444092,5.88000011444092,0.0,1.4099999666214,0.100000001490116,4.3600001335144,0.0099999997764825,11,2,322,1105,1964,417.0,0.28958337500000003,21534.0,1.0,555.0,603.0,Sunday
2016-04-18,6798,4.6399998664856,4.6399998664856,0.0,1.08000004291534,0.200000002980232,3.34999990463257,0.0,20,7,343,1070,2014,376.0,0.261111125,21232.0,1.0,492.0,522.0,Monday
2016-04-19,7711,5.26000022888184,5.26000022888184,0.0,0.0,0.0,5.23999977111816,0.0199999995529652,0,0,376,1064,1985,325.0,0.22569433333333333,19972.0,1.0,235.0,260.0,Tuesday
2016-04-20,4880,3.32999992370605,3.32999992370605,0.0,0.839999973773956,0.0900000035762787,2.38000011444092,0.0199999995529652,15,3,274,1148,1867,448.0,0.31111104166666664,22711.0,1.0,423.0,441.0,Wednesday
2016-04-21,8857,6.07000017166138,6.07000017166138,0.0,1.14999997615814,0.259999990463257,4.6399998664856,0.0099999997764825,18,9,376,1037,2124,206.0,0.14305554166666667,17850.0,1.0,391.0,406.0,Thursday
2016-04-22,3843,2.61999988555908,2.61999988555908,0.0,0.0,0.0,2.60999989509583,0.0099999997764825,0,0,206,1234,1669,367.0,0.25486112499999997,21335.0,1.0,366.0,387.0,Friday
2016-04-23,7396,5.07000017166138,5.07000017166138,0.0,1.39999997615814,0.0799999982118607,3.57999992370605,0.0,20,2,303,1115,1995,348.0,0.24166675,20544.0,3.0,630.0,679.0,Saturday
2016-04-24,6731,4.59000015258789,4.59000015258789,0.0,0.889999985694885,0.189999997615814,3.49000000953674,0.0199999995529652,14,7,292,1127,1921,416.0,0.28888891666666666,21498.0,2.0,508.0,535.0,Sunday
2016-04-25,5995,4.09000015258789,4.09000015258789,0.0,0.0,0.0,4.09000015258789,0.0,0,0,416,1024,2010,403.0,0.27986116666666666,21993.0,1.0,370.0,386.0,Monday
2016-04-26,8283,5.78999996185303,5.78999996185303,0.0,1.85000002384186,0.0500000007450581,3.86999988555908,0.0099999997764825,22,2,333,1083,2057,444.0,0.3083332916666667,22409.0,1.0,357.0,366.0,Tuesday
2016-04-27,7904,5.42000007629395,5.42000007629395,0.0,1.58000004291534,0.629999995231628,3.19000005722046,0.0099999997764825,24,13,346,1057,2095,385.0,0.2673612083333333,21090.0,1.0,427.0,446.0,Wednesday
2016-04-28,5512,3.75999999046326,3.75999999046326,0.0,0.0,0.0,3.75999999046326,0.0,0,0,385,1055,1972,402.0,0.27916674999999996,21864.0,1.0,442.0,458.0,Thursday
2016-04-29,9135,6.23000001907349,6.23000001907349,0.0,0.0,0.0,6.21999979019165,0.0099999997764825,0,0,402,1038,2044,359.0,0.24930558333333333,20816.0,1.0,476.0,535.0,Friday
2016-04-30,5250,3.57999992370605,3.57999992370605,0.0,1.05999994277954,0.0900000035762787,2.42000007629395,0.0099999997764825,17,4,300,1119,1946,160.0,0.16666675,12472.0,1.0,418.0,424.0,Saturday
2016-05-01,3077,2.09999990463257,2.09999990463257,0.0,0.0,0.0,2.08999991416931,0.0,0,0,172,842,1237,301.0,0.20902774999999998,20644.0,1.0,451.0,457.0,Sunday
2016-04-12,8856,5.98000001907349,5.98000001907349,0.0,3.05999994277954,0.910000026226044,2.00999999046326,0.0,44,19,131,777,1450,338.0,0.23472229166666667,21286.0,1.0,425.0,435.0,Tuesday
2016-04-13,10035,6.71000003814697,6.71000003814697,0.0,2.02999997138977,2.13000011444092,2.54999995231628,0.0,31,46,153,754,1495,275.0,0.1909722083333333,20397.0,1.0,528.0,546.0,Wednesday
2016-04-14,7641,5.1100001335144,5.1100001335144,0.0,0.319999992847443,0.970000028610229,3.8199999332428,0.0,5,23,214,801,1433,312.0,0.21666670833333335,20899.0,1.0,511.0,514.0,Thursday
2016-04-15,9010,6.05999994277954,6.05999994277954,0.0,1.04999995231628,1.75,3.25999999046326,0.0,15,42,183,644,1468,412.0,0.2861110416666667,23126.0,1.0,400.0,415.0,Friday
2016-04-16,13459,9.0,9.0,0.0,2.02999997138977,4.0,2.97000002861023,0.0,31,83,153,663,1625,354.0,0.24583341666666667,21769.0,1.0,441.0,446.0,Saturday
2016-04-17,10415,6.96999979019165,6.96999979019165,0.0,0.699999988079071,2.34999990463257,3.92000007629395,0.0,11,58,205,600,1529,416.0,0.288888875,22547.0,1.0,455.0,467.0,Sunday
2016-04-18,11663,7.80000019073486,7.80000019073486,0.0,0.25,3.73000001907349,3.8199999332428,0.0,4,95,214,605,1584,412.0,0.28611108333333335,23211.0,1.0,440.0,453.0,Monday
2016-04-19,12414,8.77999973297119,8.77999973297119,0.0,2.24000000953674,2.45000004768372,3.96000003814697,0.0,19,67,221,738,1638,366.0,0.2541667083333333,22125.0,1.0,433.0,447.0,Tuesday
2016-04-20,11658,7.82999992370605,7.82999992370605,0.0,0.200000002980232,4.34999990463257,3.27999997138977,0.0,2,98,164,845,1554,242.0,0.16805558333333334,19871.0,1.0,422.0,424.0,Wednesday
2016-04-21,6093,4.07999992370605,4.07999992370605,0.0,0.0,0.0,4.05999994277954,0.0,0,0,242,712,1397,311.0,0.21597220833333333,21081.0,1.0,411.0,426.0,Thursday
2016-04-22,8911,5.96000003814697,5.96000003814697,0.0,2.32999992370605,0.579999983310699,3.05999994277954,0.0,33,12,188,731,1481,436.0,0.3027777916666667,23321.0,1.0,466.0,482.0,Friday
2016-04-23,12058,8.06999969482422,8.06999969482422,0.0,0.0,4.21999979019165,3.84999990463257,0.0,0,92,252,724,1638,409.0,0.284027875,23557.0,1.0,394.0,418.0,Saturday
2016-04-24,14112,10.0,10.0,0.0,3.26999998092651,4.55999994277954,2.17000007629395,0.0,30,95,129,660,1655,301.0,0.20902774999999998,22316.0,1.0,442.0,455.0,Sunday
2016-04-25,11177,8.47999954223633,8.47999954223633,0.0,5.61999988555908,0.430000007152557,2.41000008583069,0.0,50,9,133,781,1570,381.0,0.264583375,22085.0,1.0,467.0,491.0,Monday
2016-04-26,11388,7.61999988555908,7.61999988555908,0.0,0.449999988079071,4.21999979019165,2.95000004768372,0.0,7,95,170,797,1551,196.0,0.136111125,19600.0,1.0,443.0,462.0,Tuesday
2016-04-27,7193,5.03999996185303,5.03999996185303,0.0,0.0,0.419999986886978,4.61999988555908,0.0,0,10,176,714,1377,251.0,0.17430554166666667,20033.0,1.0,298.0,334.0,Wednesday
2016-04-28,7114,4.88000011444092,4.88000011444092,0.0,1.37000000476837,0.28999999165535,3.22000002861023,0.0,15,8,190,804,1407,322.0,0.223611125,21990.0,1.0,541.0,569.0,Thursday
2016-04-29,10645,7.75,7.75,0.0,3.74000000953674,1.29999995231628,2.71000003814697,0.0,36,32,150,744,1545,427.0,0.29652775000000003,23484.0,1.0,489.0,497.0,Friday
2016-04-30,13238,9.19999980926514,9.19999980926514,0.0,3.69000005722046,2.09999990463257,3.41000008583069,0.0,43,52,194,687,1650,327.0,0.22708345833333335,21368.0,1.0,469.0,481.0,Saturday
2016-05-01,10414,7.07000017166138,7.07000017166138,0.0,2.67000007629395,1.98000001907349,2.41000008583069,0.0,41,40,124,691,1501,534.0,0.37083333333333335,25059.0,1.0,452.0,480.0,Sunday
2016-05-02,16520,11.0500001907349,11.0500001907349,0.0,1.53999996185303,6.48000001907349,3.01999998092651,0.0,24,143,176,713,1760,481.0,0.3340278333333333,24329.0,1.0,516.0,535.0,Monday
2016-05-03,14335,9.59000015258789,9.59000015258789,0.0,3.3199999332428,1.74000000953674,4.53000020980835,0.0,47,41,258,594,1710,376.0,0.26111104166666665,23051.0,1.0,79.0,82.0,Tuesday
2016-05-04,13559,9.4399995803833,9.4399995803833,0.0,1.80999994277954,4.57999992370605,2.89000010490417,0.0,14,96,142,852,1628,396.0,0.27499999999999997,23027.0,1.0,58.0,61.0,Wednesday
2016-05-05,12312,8.57999992370605,8.57999992370605,0.0,1.75999999046326,4.1100001335144,2.71000003814697,0.0,14,88,178,680,1618,365.0,0.25347225,22618.0,1.0,514.0,525.0,Thursday
2016-05-06,11677,8.27999973297119,8.27999973297119,0.0,3.10999989509583,2.50999999046326,2.67000007629395,0.0,29,55,168,676,1590,380.0,0.26388891666666664,22411.0,1.0,451.0,465.0,Friday
2016-05-07,11550,7.73000001907349,7.73000001907349,0.0,0.0,4.13000011444092,3.58999991416931,0.0,0,86,208,703,1574,430.0,0.29861112500000003,23251.0,1.0,472.0,476.0,Saturday
2016-05-08,13585,9.09000015258789,9.09000015258789,0.0,0.680000007152557,5.23999977111816,3.17000007629395,0.0,9,116,171,688,1633,419.0,0.29097216666666664,23598.0,1.0,377.0,386.0,Sunday
2016-05-09,14687,10.0799999237061,10.0799999237061,0.0,0.769999980926514,5.59999990463257,3.54999995231628,0.0,8,122,151,1159,1667,429.0,0.29791670833333334,23199.0,1.0,472.0,483.0,Monday
2016-05-10,13072,8.77999973297119,8.77999973297119,0.0,0.0700000002980232,5.40000009536743,3.30999994277954,0.0,1,115,196,676,1630,373.0,0.25902783333333335,26521.0,1.0,492.0,502.0,Tuesday
2016-05-11,746,0.5,0.5,0.0,0.370000004768372,0.0,0.129999995231628,0.0,4,0,9,13,52,0.0,0.0,14400.0,1.0,390.0,411.0,Wednesday
2016-04-12,8539,6.11999988555908,6.11999988555908,0.0,0.150000005960464,0.239999994635582,5.67999982833862,0.0,4,15,331,712,3654,3.0,0.002083375,14515.0,1.0,428.0,448.0,Tuesday
2016-04-13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1981,231.0,0.16041666666666668,21440.0,1.0,681.0,704.0,Wednesday
2016-04-14,108,0.0799999982118607,0.0799999982118607,0.0,0.0,0.0,0.0299999993294477,0.0,0,0,3,1437,2011,292.0,0.20277783333333332,22186.0,1.0,446.0,447.0,Thursday
2016-04-15,1882,1.35000002384186,1.35000002384186,0.0,0.209999993443489,0.360000014305115,0.769999980926514,0.0,36,18,87,1299,2951,2.0,0.0013888750000000001,14457.0,1.0,485.0,500.0,Friday
2016-04-16,1982,1.41999995708466,1.41999995708466,0.0,0.449999988079071,0.370000004768372,0.589999973773956,0.0,65,21,55,1222,3051,2.0,0.0013888750000000001,14505.0,1.0,469.0,479.0,Saturday
2016-04-17,16,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,2,1438,1990,0.0,0.0,14400.0,1.0,354.0,367.0,Sunday
2016-04-18,62,0.0399999991059303,0.0399999991059303,0.0,0.0,0.0,0.0399999991059303,0.0,0,0,2,1438,1995,0.0,0.0,14400.0,1.0,485.0,489.0,Monday
2016-04-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,0.0,0.0,14400.0,1.0,388.0,407.0,Tuesday
2016-04-20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,0.0,0.0,14400.0,1.0,440.0,459.0,Wednesday
2016-04-21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,0.0,0.0,14400.0,1.0,456.0,461.0,Thursday
2016-04-22,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,0.0,0.0,14400.0,1.0,420.0,436.0,Friday
2016-04-23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,0.0,0.0,14400.0,1.0,322.0,333.0,Saturday
2016-04-24,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,0.0,0.0,14400.0,1.0,530.0,548.0,Sunday
2016-04-25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,0.0,0.0,14400.0,1.0,481.0,510.0,Monday
2016-04-26,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,0.0,0.0,14400.0,1.0,427.0,438.0,Tuesday
2016-04-27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,0.0,0.0,14400.0,1.0,451.0,463.0,Wednesday
2016-04-28,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,0.0,0.0,14400.0,1.0,444.0,457.0,Thursday
2016-04-29,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,0.0,0.0,14400.0,1.0,486.0,493.0,Friday
2016-04-30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,53.0,0.03680554166666667,16052.0,1.0,331.0,337.0,Saturday
2016-05-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1980,174.0,0.12083329166666668,20540.0,1.0,74.0,75.0,Sunday
2016-05-02,475,0.340000003576279,0.340000003576279,0.0,0.0,0.0399999991059303,0.28999999165535,0.0,0,11,31,1350,2207,477.0,0.33125,28154.0,1.0,338.0,356.0,Monday
2016-05-03,4496,3.22000002861023,3.22000002861023,0.0,0.0,0.0,3.15000009536743,0.0500000007450581,0,0,174,950,2828,394.0,0.273611125,24915.0,2.0,447.0,487.0,Tuesday
2016-05-04,10252,7.34999990463257,7.34999990463257,0.0,0.670000016689301,1.03999996185303,5.57999992370605,0.0,13,46,346,531,3879,177.0,0.12291666666666667,19645.0,1.0,424.0,455.0,Wednesday
2016-05-05,11728,8.43000030517578,8.43000030517578,0.0,2.61999988555908,1.67999994754791,4.03999996185303,0.0700000002980232,38,42,196,916,3429,184.0,0.12777775,20671.0,1.0,513.0,533.0,Thursday
2016-05-06,4369,3.13000011444092,3.13000011444092,0.0,0.0,0.0,3.09999990463257,0.0099999997764825,0,0,177,855,2704,263.0,0.182638875,22416.0,2.0,611.0,689.0,Friday
2016-05-07,6132,4.40000009536743,4.40000009536743,0.0,0.0,0.0,3.57999992370605,0.0,0,0,184,1256,2975,192.0,0.13333329166666666,20248.0,2.0,525.0,591.0,Saturday
2016-05-08,5862,4.19999980926514,4.19999980926514,0.0,0.0,0.0,4.15000009536743,0.0,0,0,263,775,3089,206.0,0.1430555,21197.0,1.0,398.0,451.0,Sunday
2016-05-09,4556,3.26999998092651,3.26999998092651,0.0,0.200000002980232,0.119999997317791,2.94000005722046,0.0,3,5,173,1225,2785,156.0,0.10833329166666666,19193.0,1.0,387.0,421.0,Monday
2016-05-10,5546,3.98000001907349,3.98000001907349,0.0,0.0,0.0,3.86999988555908,0.0399999991059303,0,0,206,774,2926,11.0,0.01527775,7491.0,1.0,381.0,409.0,Tuesday
2016-05-11,3689,2.65000009536743,2.65000009536743,0.0,0.109999999403954,0.170000001788139,2.32999992370605,0.0,2,8,134,1296,2645,164.0,0.11388883333333333,18434.0,1.0,396.0,417.0,Wednesday
2016-05-12,590,0.419999986886978,0.419999986886978,0.0,0.0,0.0,0.409999996423721,0.0,0,0,21,721,1120,160.0,0.11111116666666666,18566.0,1.0,441.0,469.0,Thursday
2016-04-12,5394,4.03000020980835,4.03000020980835,0.0,0.0,0.0,3.94000005722046,0.0,0,0,164,1276,2286,0.0,0.0,14400.0,1.0,565.0,591.0,Tuesday
2016-04-13,5974,4.46999979019165,4.46999979019165,0.0,0.0,0.0,4.36999988555908,0.0,0,0,160,1280,2306,107.0,0.1114583125,12240.0,1.0,458.0,492.0,Wednesday
2016-04-14,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,1776,0.0,0.0,14400.0,1.0,388.0,402.0,Thursday
2016-04-15,3984,2.95000004768372,2.95000004768372,0.0,0.209999993443489,0.259999990463257,2.44000005722046,0.0,3,6,88,873,1527,150.0,0.10416670833333334,17299.0,1.0,388.0,402.0,Friday
2016-04-12,7753,5.19999980926514,5.19999980926514,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2115,360.0,0.25000008333333334,22733.0,1.0,550.0,584.0,Tuesday
2016-04-13,8204,5.5,5.5,0.0,0.529999971389771,0.589999973773956,1.30999994277954,0.0,8,15,96,1234,2135,228.0,0.15833333333333333,19596.0,1.0,531.0,600.0,Wednesday
2016-04-14,10210,6.88000011444092,6.88000011444092,0.0,0.109999999403954,0.330000013113022,6.44000005722046,0.0,1,9,339,589,2302,194.0,0.13472225000000002,18607.0,1.0,506.0,556.0,Thursday
2016-04-15,5664,3.79999995231628,3.79999995231628,0.0,0.0,0.0,3.79999995231628,0.0,0,0,228,752,1985,3.0,0.0020833333333333333,14460.0,1.0,527.0,562.0,Friday
2016-04-16,4744,3.1800000667572,3.1800000667572,0.0,0.0,0.0,3.1800000667572,0.0,0,0,194,724,1884,79.0,0.05486116666666666,16152.0,1.0,468.0,555.0,Saturday
2016-04-17,29,0.0199999995529652,0.0199999995529652,0.0,0.0,0.0,0.0199999995529652,0.0,0,0,3,1363,1464,311.0,0.21597225,21765.0,1.0,475.0,539.0,Sunday
2016-04-18,2276,1.54999995231628,1.54999995231628,0.0,0.0700000002980232,0.330000013113022,1.12000000476837,0.0,1,9,58,824,1632,342.0,0.2375000416666667,21904.0,1.0,351.0,385.0,Monday
2016-04-19,8925,5.98999977111816,5.98999977111816,0.0,0.0,0.0,5.98999977111816,0.0,0,0,311,604,2200,34.0,0.023611125,15092.0,1.0,405.0,429.0,Tuesday
2016-04-20,8954,6.01000022888184,6.01000022888184,0.0,0.0,0.680000007152557,5.30999994277954,0.0,0,18,306,671,2220,217.0,0.1506945,18666.0,1.0,441.0,477.0,Wednesday
2016-04-21,3702,2.48000001907349,2.48000001907349,0.0,0.0,0.0,0.349999994039536,0.0,0,0,34,1265,1792,233.0,0.16180562499999998,19245.0,1.0,381.0,417.0,Thursday
2016-04-22,4500,3.01999998092651,3.01999998092651,0.0,0.0599999986588955,0.810000002384186,2.15000009536743,0.0,1,19,176,709,1886,204.0,0.14166675,18607.0,1.0,323.0,355.0,Friday
2016-04-23,4935,3.30999994277954,3.30999994277954,0.0,0.0,0.0,3.30999994277954,0.0,0,0,233,546,1945,406.0,0.28194437499999997,22893.0,2.0,459.0,513.0,Saturday
2016-04-24,4081,2.74000000953674,2.74000000953674,0.0,0.0599999986588955,0.200000002980232,2.47000002861023,0.0,1,5,191,692,1880,354.0,0.245833375,22122.0,1.0,545.0,606.0,Sunday
2016-04-25,9259,6.21000003814697,6.21000003814697,0.0,0.0,0.280000001192093,5.92999982833862,0.0,0,8,390,544,2314,412.0,0.2861112083333333,22994.0,1.0,359.0,399.0,Monday
2016-04-26,9899,6.6399998664856,6.6399998664856,0.0,0.569999992847443,0.920000016689301,5.15000009536743,0.0,8,21,288,649,2236,414.0,0.28750004166666665,23420.0,1.0,342.0,391.0,Tuesday
2016-04-27,10780,7.23000001907349,7.23000001907349,0.0,0.409999996423721,1.91999995708466,4.90999984741211,0.0,6,47,300,680,2324,343.0,0.23819445833333333,21525.0,1.0,368.0,387.0,Wednesday
2016-04-28,10817,7.28000020980835,7.28000020980835,0.0,1.00999999046326,0.330000013113022,5.94000005722046,0.0,13,8,359,552,2367,290.0,0.201388875,20698.0,1.0,496.0,546.0,Thursday
2016-04-29,7990,5.3600001335144,5.3600001335144,0.0,0.449999988079071,0.790000021457672,4.11999988555908,0.0,6,18,289,624,2175,67.0,0.04652775,15767.0,1.0,458.0,493.0,Friday
2016-04-30,8221,5.51999998092651,5.51999998092651,0.0,0.400000005960464,1.61000001430511,3.50999999046326,0.0,6,38,196,695,2092,366.0,0.25416675,22402.0,1.0,531.0,552.0,Saturday
2016-05-01,1251,0.839999973773956,0.839999973773956,0.0,0.0,0.0,0.839999973773956,0.0,0,0,67,836,1593,363.0,0.252083375,22115.0,1.0,486.0,503.0,Sunday
2016-05-02,9261,6.23999977111816,6.23999977111816,0.0,0.0,0.439999997615814,5.71000003814697,0.0,0,11,344,585,2270,363.0,0.252083375,22582.0,1.0,363.0,377.0,Monday
2016-05-03,9648,6.46999979019165,6.46999979019165,0.0,0.579999983310699,1.07000005245209,4.82999992370605,0.0,8,26,287,669,2235,477.0,0.33125008333333333,25028.0,1.0,528.0,547.0,Tuesday
2016-05-04,10429,7.01999998092651,7.01999998092651,0.0,0.589999973773956,0.579999983310699,5.84999990463257,0.0,8,13,313,1106,2282,354.0,0.24583333333333332,22399.0,1.0,391.0,407.0,Wednesday
2016-05-05,13658,9.48999977111816,9.48999977111816,0.0,2.63000011444092,1.4099999666214,5.44999980926514,0.0,27,34,328,957,2530,344.0,0.23888895833333335,21377.0,1.0,339.0,360.0,Thursday
2016-05-06,9524,6.42000007629395,6.42000007629395,0.0,0.409999996423721,0.469999998807907,5.46000003814697,0.0,6,11,314,692,2266,153.0,0.10624995833333334,17743.0,1.0,423.0,428.0,Friday
2016-05-07,7937,5.32999992370605,5.32999992370605,0.0,0.189999997615814,1.04999995231628,4.07999992370605,0.0,3,28,279,586,2158,408.0,0.28333320833333336,23229.0,1.0,402.0,416.0,Saturday
2016-05-08,3672,2.46000003814697,2.46000003814697,0.0,0.0,0.0,2.46000003814697,0.0,0,0,153,603,1792,362.0,0.2513889166666667,22390.0,1.0,398.0,406.0,Sunday
2016-05-09,10378,6.96000003814697,6.96000003814697,0.0,0.140000000596046,0.560000002384186,6.25,0.0,2,14,374,490,2345,356.0,0.24722225,22106.0,1.0,343.0,360.0,Monday
2016-05-10,9487,6.36999988555908,6.36999988555908,0.0,0.209999993443489,0.46000000834465,5.69999980926514,0.0,3,12,329,555,2260,2.0,0.0083335,2445.0,1.0,503.0,527.0,Tuesday
2016-05-11,9129,6.13000011444092,6.13000011444092,0.0,0.200000002980232,0.740000009536743,5.17999982833862,0.0,3,18,311,574,2232,0.0,0.0,14400.0,1.0,415.0,423.0,Wednesday
2016-05-12,17,0.0099999997764825,0.0099999997764825,0.0,0.0,0.0,0.0099999997764825,0.0,0,0,2,0,257,181.0,0.12569445833333334,19246.0,1.0,516.0,545.0,Thursday
2016-04-12,10122,7.78000020980835,7.78000020980835,0.0,0.0,0.0,0.0,0.0,0,0,0,1440,2955,319.0,0.22152775,22986.0,1.0,439.0,463.0,Tuesday
2016-04-13,10993,8.44999980926514,8.44999980926514,0.0,0.0599999986588955,0.629999995231628,3.88000011444092,0.0,1,14,150,1275,3092,299.0,0.207639,23513.0,1.11864406779661,419.46731234866826,458.6392251815981,Wednesday
2016-04-14,8863,6.82000017166138,6.82000017166138,0.0,0.129999995231628,1.07000005245209,5.61999988555908,0.0,10,35,219,945,2998,289.0,0.20069445833333333,23564.0,1.11864406779661,419.46731234866826,458.6392251815981,Thursday
2016-04-15,8758,6.73000001907349,6.73000001907349,0.0,0.0,0.0,6.73000001907349,0.0,0,0,299,837,3066,201.0,0.13958345833333333,19724.0,1.11864406779661,419.46731234866826,458.6392251815981,Friday
2016-04-16,6580,5.05999994277954,5.05999994277954,0.0,0.209999993443489,0.400000005960464,4.44999980926514,0.0,6,9,253,609,3073,336.0,0.23333337499999998,25102.0,1.11864406779661,419.46731234866826,458.6392251815981,Saturday
2016-04-17,4660,3.57999992370605,3.57999992370605,0.0,0.0,0.0,3.57999992370605,0.0,0,0,201,721,2572,341.0,0.23680554166666667,23116.0,1.11864406779661,419.46731234866826,458.6392251815981,Sunday
